108246	109052
101429	135176
108246	135176
41958	108246
101444	108246
108246	135122
101451	108246
107373	108246
97389	108246
101445	108246
101443	105415
17717	105415
105415	172192
105415	135172
105415	165002
101448	105415
101425	105415
101444	105415
105415	107373
101441	132083
101429	105345
105345	132083
97389	101426
100957	101426
101426	172192
101426	101437
101426	101427
101426	135176
101421	101426
100980	101426
101426	101444
101426	101445
101426	135169
101426	101433
101429	101433
101426	135204
101429	135204
101418	101426
101426	101438
101426	105404
101426	105420
101429	105420
101426	101448
101426	101446
101429	101446
101426	101443
101424	101426
101426	101456
101425	101426
101426	101439
101426	101453
41987	101426
41987	101429
101426	101458
101429	101458
101426	101441
101426	101428
101426	135172
16107	101426
41951	101426
101439	101454
101441	101454
101454	105345
101453	101454
101443	101454
99229	101454
17717	101454
101454	103634
99243	101454
101421	101454
101418	101454
101428	101454
101454	101456
41987	101454
100964	101454
101424	101454
41951	101454
101454	101459
87014	101429
87014	101454
41958	101454
101454	105404
101448	101454
100995	101454
101425	101454
101444	101454
101427	101454
101454	135204
101451	101454
101429	135412
101454	135412
101454	105390
101433	101454
101454	104129
16107	101454
97389	101454
101445	101454
101435	101439
101435	105394
101435	101453
101435	101443
101429	131657
101435	131657
17717	101435
101435	172192
99243	101435
101421	101435
101418	101435
101428	101435
101435	135172
101435	165002
101435	101456
41987	101435
100964	101435
101424	101435
101435	101458
101435	101437
41958	101435
101435	105404
101435	101448
100995	101435
101425	101435
101435	101446
101435	105420
101435	101444
101427	101435
101433	101435
16107	101435
101441	108245
99243	108245
41958	108245
101444	108245
108245	135122
107373	108245
105345	135124
101443	135124
41951	135124
101437	135124
101448	135124
107373	135124
101443	105390
99229	105390
17717	105390
100957	105390
101429	171000
105390	171000
99243	105390
105390	135135
101424	105390
101436	105390
105390	105404
101448	105390
100995	105390
101446	105390
101433	105390
105390	105418
101438	105390
105345	105418
105394	105418
101453	105418
101443	105418
105418	135173
17717	105418
103634	105418
105418	172192
105418	109052
99243	105418
105418	135176
101428	105418
101456	105418
100964	105418
101424	105418
41951	105418
101459	105418
87014	105418
41958	105418
105418	135318
101436	105418
105404	105418
101448	105418
101425	105418
101444	105418
101427	105418
105418	135204
105418	135169
97389	105418
101445	105418
105418	170692
99229	104129
103634	104129
100964	104129
101424	104129
101459	104129
101436	104129
100995	104129
104129	135122
101451	104129
101429	135309
104129	135309
104129	135130
101439	101441
101441	101453
101441	101443
99229	101441
101441	135173
17717	101441
101441	103634
100957	101441
101421	101441
101418	101441
101428	101441
101441	101456
41987	101441
101441	135135
100964	101441
41951	101441
101437	101441
100980	101441
101425	101441
101441	105420
101441	101444
101427	101441
101441	135122
101441	135204
101441	135169
101441	107373
101433	101441
16107	101441
101441	101445
99221	101441
99221	135513
101441	105424
105424	135513
101441	101447
42019	101441
97983	101441
101436	101439
101436	101453
101436	101443
17717	101436
101436	172192
99243	101436
101421	101436
101418	101436
101428	101436
101436	101456
101436	105404
100995	101436
101425	101436
101436	101444
101436	135122
101436	107373
101433	101436
16107	101436
101436	135309
101438	101453
101438	101443
99229	101438
101428	101438
101438	101456
41987	101438
41951	101438
101438	101459
41958	101438
101438	101448
100995	101438
101425	101438
101438	105420
101427	101438
16107	101438
101438	101445
101438	101447
101438	107374
107374	135513
97983	101438
42019	101438
100964	105411
17717	105411
101456	105411
42019	105418
101435	101886
101886	105418
101435	135209
105418	135209
97983	105418
99268	101435
99268	163793
101435	135223
135223	163793
97983	163793
101422	135209
97983	101422
101435	103639
101454	103639
101447	101454
42019	101454
101454	135209
97983	101454
101435	131655
105390	131655
97983	105390
105415	135223
135209	135211
101443	105378
17717	105378
101439	105378
101456	105378
101427	105378
101453	105378
105378	135318
101428	105378
105378	135172
101444	105378
105378	172192
101438	105378
101437	105378
101421	105378
100995	105378
101448	105378
101435	105403
105378	105403
105378	105404
99243	105378
99229	105378
101426	103639
101426	101431
101431	101435
101426	135209
100964	101447
101439	101447
101447	101453
41958	101447
101447	101459
101428	101447
101447	103634
101444	101447
101437	101447
101421	101447
101418	101447
41987	101447
101447	101458
101425	101447
42019	101447
16107	101447
101447	108235
99243	101447
101447	105420
99229	101447
101447	107381
107381	135513
101447	135304
135304	135513
101447	135128
135128	135513
101447	105424
101447	107374
101447	107379
107379	135513
99221	101447
101447	105395
101447	135219
135219	135513
99268	101436
101436	135223
101436	105403
101436	101886
42019	105394
42019	101443
42019	101448
42019	100995
17717	42019
41987	42019
42019	99243
42019	99229
42019	101459
42019	105424
42019	107374
42019	99221
97983	101425
97983	99229
97983	135223
97983	101448
17717	97983
97983	99243
97983	101886
97983	100964
97983	105404
97983	131655
97983	101459
97983	99268
97983	100995
97983	101443
97983	105395
97983	105424
97932	166836
97935	135126
135118	135126
97935	105627
105627	135118
101443	135118
99236	147137
147137	166836
105627	147137
105627	170112
101447	103609
101452	103609
101452	135118
101437	135118
41946	101452
41946	101447
101452	101454
101452	105418
101436	170692
101452	108245
97933	101443
97933	105627
105415	135179
135118	135179
101436	135179
101441	135179
101441	135126
101441	101452
101447	101452
97935	111825
111825	135154
135124	170981
135154	170981
100755	135124
100755	135154
101447	135309
135154	135309
101447	111825
101447	135146
135146	135154
43632	101447
43632	135154
101447	111818
111818	135154
105600	135179
105378	135179
101441	105378
105378	105395
105378	105396
105396	105415
17717	97933
132083	135179
101436	105396
101448	105395
105395	135179
17717	105395
105395	107381
135122	135130
101436	135130
108246	135116
135116	135130
41958	135130
108235	135130
108246	135126
105347	108243
108243	108246
105347	135120
108246	135120
105347	135126
135127	135133
101440	108246
101440	135127
99229	135127
107362	108246
107362	135127
108246	109047
109047	135127
108243	135127
103629	104131
104131	107373
104131	104892
104892	108246
103621	104131
103621	108246
135122	135133
108246	135297
135133	135297
109047	135133
105775	108246
105775	135133
101451	135133
108246	172188
135133	172188
108243	135133
98568	108246
98568	135133
107373	135133
108246	135123
135123	135133
109047	135117
101451	135117
108243	135117
98568	135117
108246	135119
135117	135119
107373	135117
108238	108246
108238	135117
103609	131656
108246	131656
103607	103609
103607	108246
103609	107362
103609	135123
103609	135128
108246	135128
103609	104532
104532	108246
103609	108243
19146	103609
19146	108246
103609	111818
108246	111818
103609	135120
103609	107827
107827	108246
103609	108238
103609	109047
97385	103609
97385	108246
103609	107358
107358	108246
99219	103609
99219	108246
103609	103621
98568	103609
41946	101440
41946	135128
41946	107362
41946	107827
41946	97385
41946	108238
41946	135119
41946	108243
41946	99219
19146	41946
41946	135120
41946	135123
41946	135116
41946	111818
41946	109047
41946	98568
107373	109048
105418	131656
105418	135123
105353	105418
105353	108246
105418	135297
135318	170692
19146	108245
108245	109047
108238	108245
108243	108245
98568	108245
108245	135116
108245	135123
97385	108245
108245	135119
107362	108245
103621	108245
108245	131656
108245	135120
99219	108245
108245	111818
101440	108245
101432	108245
101432	108246
101422	103607
101422	135297
101422	105353
104894	108246
104894	135124
99229	135116
99229	104532
99229	101440
99229	135176
99229	135318
99229	111818
99219	99229
99229	107362
99229	108235
99229	101445
99229	103607
99229	101444
99229	101432
41958	99229
99229	135135
99229	135122
99229	109052
99229	101451
99229	103634
99229	135126
99229	101459
101436	101440
101012	101436
101012	108246
101451	103634
103634	107362
103634	105775
103607	103634
101444	103634
103634	108235
103634	135176
103634	111818
103634	135119
103634	135126
103634	135128
101459	103634
135122	135135
101440	135135
101432	135135
103615	108246
103615	135135
97385	135135
135128	135135
135116	135135
107362	135135
103607	135135
41958	135135
135126	135135
111818	135135
101445	135135
101451	135135
98568	135135
135119	135135
108235	135135
101459	135135
105604	108246
105604	166836
107827	166836
166836	170114
105630	166836
101440	135318
109047	135318
107373	135318
108235	135116
101432	108235
101445	108235
107827	108235
108235	135122
101440	108235
108235	135119
107373	108235
108235	135128
104532	108235
108235	108243
101444	108235
101451	108235
105353	108235
107358	108235
19146	108235
108235	109052
41958	108235
108235	135297
108235	108238
101459	108235
101426	135115
103609	135115
101431	103609
103609	135209
101426	105359
105359	105418
101426	103635
101454	103635
101426	109051
105378	109051
105378	135176
97177	101426
97177	105378
105378	135169
108245	135209
109051	169621
97177	169621
101426	111804
104129	111804
41946	135115
41946	101431
109051	132143
97177	132143
97389	101459
101437	101459
101459	103635
101427	101459
101421	101459
101444	101459
101445	101459
101459	135169
101433	101459
101418	101459
101431	101459
101459	105420
101448	101459
101446	101459
101443	101459
101456	101459
101425	101459
101439	101459
101453	101459
41987	101459
101458	101459
101428	101459
16107	101459
41951	101459
101436	111804
99229	105404
99229	101427
99229	101418
99229	101433
99229	101453
41951	99229
99229	101437
99229	101425
99229	135172
99229	101428
99229	101421
99229	101443
99229	101448
99229	101424
16107	99229
99229	101439
41987	99229
99229	100957
99229	101431
99229	111804
99229	135204
99229	101456
99229	105420
99229	101446
101437	108235
101427	108235
108235	135204
101418	108235
101431	108235
101439	108235
108235	111804
101441	108235
101428	108235
41951	108235
101448	135318
99221	103609
99221	105347
41946	99221
99221	105418
99221	101459
17717	101459
101459	108243
97935	170113
101513	170113
97935	170111
101513	170111
97935	131716
101513	131716
97935	105625
101513	105625
97935	170116
101513	170116
99236	166836
99236	170111
99236	105630
99236	131716
99236	103629
99236	170117
97935	105626
99236	105626
97935	170118
99236	170118
147137	170113
147137	170111
147137	170116
97935	139691
139691	170115
97929	97932
97929	97935
97932	170114
97932	170111
97932	105630
97932	170116
97932	170113
14616	97932
14616	97935
97932	131716
87055	97932
87055	97935
97932	139691
111792	170113
111792	170111
111792	170116
170112	170113
131716	170112
105625	170112
139691	170112
170112	170116
103629	166836
103629	170111
103629	105630
103629	111825
103629	105625
103629	170117
103629	105626
103629	105627
97935	105633
103629	105633
166836	170117
170111	170117
105630	170117
105627	170117
105397	170113
105397	170111
105397	131716
105397	105625
105397	170116
105397	170118
97933	170111
97929	97933
97933	170116
87055	97933
97933	170113
14616	97933
97933	170118
97933	139691
111825	166836
139691	166836
105627	166836
166836	170118
105630	170113
105630	170111
105630	131716
105625	105630
105630	170114
105630	139691
105630	170116
105626	105630
170113	170114
170111	170114
105625	170114
139691	170114
170114	170116
101447	135117
103609	107381
107381	135117
101452	135117
101437	135117
41946	107381
107381	108245
101452	108235
107381	108235
96617	101454
96617	163793
96617	105418
101436	171021
163793	171021
17717	99229
99229	105345
99229	100964
99229	171000
99229	100995
99229	135173
99229	99243
99229	135309
101439	103634
101453	103634
101443	103634
101428	103634
103634	135172
101456	103634
101424	103634
41951	103634
101437	103634
100980	103634
101448	103634
101425	103634
100957	135135
99243	135135
41951	135135
100995	135135
100964	101459
87014	101459
41958	101459
101459	135122
101451	101459
135173	135318
101447	135133
101424	135133
105378	107362
41982	103609
41982	105378
103609	104877
104877	135124
103609	135129
108245	135129
103609	131653
108245	131653
103604	103609
103604	108245
104877	108245
101422	103608
103608	103609
103629	104877
103629	111818
103629	107827
103621	103629
101886	103609
41946	103617
103609	103617
41946	103608
41946	135132
103609	135132
41946	103604
41946	104877
41946	135129
41946	135125
103609	135125
41946	131653
41946	103602
103602	103609
41982	132143
108235	135132
108235	131653
103609	135311
108235	135311
103604	108235
103609	173372
108235	173372
41983	103609
41983	108235
103605	103609
103605	108235
103617	108235
103609	107366
107366	108235
103609	131654
108235	131654
101430	103609
101430	108235
101459	111818
101459	107381
101459	135168
103609	135168
101459	103607
101459	103604
101459	107362
101459	103608
101459	104627
103609	104627
99219	101459
101459	103602
101459	104532
101459	131654
17021	101436
17021	103609
135115	135135
135132	135135
103609	111817
111817	135135
107381	135135
101452	135135
107366	135135
101430	135135
99221	99229
99229	103617
99229	101886
99229	131653
99229	135168
99229	111817
41982	99229
99229	103608
99229	135125
99229	101452
103617	135127
99221	135127
101441	135127
41946	98569
98569	108245
41946	135113
108245	135113
41946	101423
101423	108245
135113	135135
101423	135135
101452	103634
103634	107381
101431	103634
103634	135125
99229	101423
108235	135113
101423	108235
101459	131655
103634	103639
99229	99268
99229	131655
100985	105378
100985	132143
105378	172423
132143	172423
105378	171949
132143	171949
105378	174296
132143	174296
105378	171040
132143	171040
41982	135318
99229	135179
99243	135127
105395	108245
105395	135127
105396	108245
98570	108245
98570	135135
105395	135135
108245	170614
135135	170614
103608	104129
103607	104129
101422	105344
105344	105378
97930	97932
97930	97933
97925	97932
97925	97933
97933	100995
104129	104877
104131	170981
105345	105378
103634	170981
101459	105395
101459	105396
101440	101459
99229	105387
101436	105387
99229	105395
103634	111804
17021	103634
99243	105395
105390	105395
100964	105395
101440	105395
105395	105404
105395	135126
101441	111804
101441	105403
101440	101441
101012	101441
101441	101886
99268	101441
101447	135122
101447	105387
101444	105394
101443	105394
101456	105394
100964	105394
109051	165002
135126	165002
97177	165002
101437	135126
101444	135126
101448	135126
101425	135126
101439	135126
104285	135126
41951	135126
101444	104285
104285	135169
101886	105394
41958	105394
17021	100964
100964	131656
100964	101443
100964	111818
100957	100964
100964	101456
100964	135125
97389	100964
100964	101444
100964	101886
100964	103607
41982	100964
107362	135126
131653	135126
99221	135126
107358	135126
135126	135173
131654	135126
101440	135126
165002	171949
165002	172423
165002	174296
165002	171040
135127	135179
100964	135127
105345	135127
100995	135127
105390	105396
41961	101454
41961	105378
41961	105418
100964	135179
100964	101882
101882	105378
100964	100985
100964	105345
100964	101448
17717	100964
100964	135217
105378	135217
99243	100964
100964	105346
105346	105378
100964	105396
100964	100995
105344	105394
17717	105394
135126	135179
99243	135126
105345	135126
43632	100964
100964	101012
99268	100964
100964	101418
101439	101443
101443	101453
17717	101443
101443	109052
99243	101443
101421	101443
101418	101443
101428	101443
101443	135172
101443	101456
101424	101443
101437	101443
41958	101443
101443	105404
101443	101448
100995	101443
101425	101443
101443	101446
101443	105420
101433	101443
16107	101443
101443	101445
100985	101443
101439	101456
101453	101456
17717	101456
101456	109052
100957	101456
99243	101456
101456	135176
101418	101456
101428	101456
101456	135172
41987	101456
41951	101456
101456	101458
101437	101456
41958	101456
100980	101456
101448	101456
101425	101456
101456	105420
101444	101456
101427	101456
101456	135204
101456	135169
16107	101456
101456	135309
101445	101456
100985	101456
97177	101456
17717	105404
105404	171000
99243	105404
41958	105404
101448	105404
100995	105404
97389	105404
100995	101448
100995	101439
16107	100995
100995	101427
100995	101444
17717	100995
100995	101446
100957	100995
100995	101428
100995	101425
99243	100995
100995	101437
100995	101421
100985	100995
101428	101444
100957	101444
101439	101444
101444	101445
101444	103607
41958	101444
16107	101444
101444	135209
101444	135172
101444	101453
101427	101444
100980	101444
101444	101451
101444	101448
101444	131657
101444	135173
101444	109052
99243	101444
101421	101444
101444	135176
101418	101444
41987	101444
101424	101444
41951	101444
101444	101458
101437	101444
87014	101444
101425	101444
101444	105420
101444	135412
101444	135169
101433	101444
101444	135309
97389	101444
100957	101428
101428	101439
101428	101445
41958	101428
16107	101428
101428	135172
101428	101453
101427	101428
100980	101428
101428	101448
101428	101437
101428	135176
101428	135204
101428	135169
101428	101446
41951	101428
101418	101428
101425	101428
101428	101458
87014	101428
41987	101428
101428	135173
97389	101428
100957	101427
100957	100980
17717	100957
100957	101445
100957	101439
100957	105351
101422	105351
100957	103608
97983	100957
100957	135122
100957	101448
100957	101453
16107	100957
100957	105345
87014	100957
100957	101421
100957	101418
99243	100957
100957	135412
100957	135204
100957	101437
100957	101425
101439	101445
101422	104633
101439	104633
101439	103607
41958	101439
17717	101439
16107	101439
101439	135122
101439	135172
101439	101453
101427	101439
100980	101439
101439	101451
101439	101448
101439	135173
101421	101439
101439	135176
101418	101439
41987	101439
41951	101439
101439	101458
101437	101439
87014	101439
101425	101439
101439	101446
101439	135169
101433	101439
97389	101439
41958	101445
16107	101445
101445	135172
101445	101453
101427	101445
101445	101451
101445	101448
101421	101445
101418	101445
41987	101445
101424	101445
41951	101445
101437	101445
87014	101445
101425	101445
101445	105420
101433	101445
16107	41958
41958	101448
41958	135172
41958	105353
41958	135122
41958	101453
41958	101427
41958	135209
41958	103607
41958	101451
41958	101418
41951	41958
41958	135204
41958	101425
41958	101424
41958	101446
41958	97389
41958	41987
41958	105420
41958	101421
101441	103608
101456	105344
17717	101427
17717	100980
17717	105353
17717	103607
17717	105351
17717	105344
17717	101425
17717	99243
17717	105420
17717	101418
17717	101421
17717	105345
16107	101453
16107	101427
16107	101451
16107	101448
16107	101437
16107	101446
16107	87014
16107	101458
16107	101424
16107	41951
16107	101425
16107	97389
16107	101418
16107	101433
16107	99243
16107	41987
16107	101421
101422	107359
107359	135122
107373	135122
100980	135122
101451	135122
41951	135122
101437	135122
101443	135297
101443	135209
101443	105351
101443	105353
101453	135172
101427	135172
101451	135172
101448	135172
131657	135172
135172	135176
41987	135172
101424	135172
41951	135172
101437	135172
101425	135172
135172	135204
97389	135172
101453	103607
101453	135209
101427	101453
100980	101453
101451	101453
101448	101453
101453	135173
101453	109052
101453	135176
101418	101453
41987	101453
41951	101453
101453	101458
101437	101453
101425	101453
101446	101453
101453	135204
97389	101453
41951	107373
101427	105351
100980	101427
101427	101451
101427	101448
101427	101433
101427	101458
101418	101427
41987	101427
101425	101427
101427	135176
101427	101437
99243	101427
101427	105420
101427	135204
87014	101427
41951	101427
101427	101446
101421	101427
100980	105351
100980	101448
100980	105353
100980	101421
100980	101424
100964	100980
100980	101437
100980	101425
41951	100980
100980	105345
105351	105394
101451	103608
101451	104633
101451	103607
101451	107359
101448	101451
101451	135176
41987	101451
101424	101451
41951	101451
101437	101451
101451	135169
101448	131657
101448	135173
99243	101448
101421	101448
101448	135176
101418	101448
41987	101448
101424	101448
41951	101448
101448	101458
101437	101448
87014	101448
101425	101448
101446	101448
101448	135204
101448	135412
101448	135169
97389	101448
98569	107373
107373	135128
99221	107373
104877	107373
107373	135120
107373	135123
107373	109047
41951	101452
41951	103617
41951	107827
41951	135115
41951	103604
41951	101431
41951	135119
41951	99219
41951	101447
41951	135116
41951	101423
41951	131653
41951	101421
41951	101418
41951	101437
41951	101458
41951	101424
41951	101425
41951	135173
41951	105420
41951	135176
41951	41987
41951	135169
101451	101452
101440	101451
101451	103617
101451	107827
101451	107381
99221	101451
101451	135119
101451	104877
101451	135116
101423	101451
101451	109047
101451	103602
101439	101452
101431	101439
99221	101439
101439	135119
101439	135116
101439	131653
101439	109047
101452	135122
101440	135122
103617	135122
107362	135122
107827	135122
135115	135122
107381	135122
101431	135122
135119	135122
104877	135122
108243	135122
135120	135122
135116	135122
101423	135122
109047	135122
98568	135122
101445	101452
101445	103617
101445	135115
101431	101445
101445	101447
101445	135116
101423	101445
41958	101452
41958	101440
41958	107381
41958	101431
41958	135119
41958	108243
41958	99219
41958	135125
41958	135116
41958	101423
41958	111818
41958	109047
101444	101452
101444	103617
101444	107362
101444	135115
101444	103604
101444	107381
101431	101444
99221	101444
101444	135119
101444	104877
101444	135125
101444	135116
101444	111818
101441	107362
101441	135120
101421	101452
101421	107362
101421	101431
101421	108243
99219	101421
101418	101421
101421	101446
101421	101425
101421	135204
99243	101421
101421	101437
97389	101421
101418	101452
101418	103604
101418	101431
101418	135119
99219	101418
101418	101423
101418	101446
101418	101425
101418	135176
101418	135204
101418	101433
101418	101437
101418	101458
99243	171000
99243	101437
99243	101425
99243	105420
99243	101446
99243	135223
99243	171020
163793	171020
99243	131659
131659	163793
99243	102046
102046	163793
99243	99249
99249	163793
99243	99268
99243	105800
105800	163793
99243	171021
99243	163791
163791	163793
100980	135223
99250	100980
99250	163793
99249	100980
100980	131659
100980	163791
99268	100995
100995	131659
100995	105800
100995	102046
96621	100995
96621	163793
100995	163791
99249	100995
100995	135223
96617	100995
100995	171021
17717	99221
101439	135168
101439	131645
103609	131645
101439	131654
101439	104627
41983	101439
101441	131654
101441	131645
41982	101441
101441	107358
101441	104532
101443	131645
99221	101443
101443	131654
135173	135176
135115	135173
107381	135173
41982	135173
99221	100957
100957	101452
100957	101431
100957	101886
100957	101430
101456	103605
101456	101886
101456	131656
101456	103617
97389	101424
101424	104627
101424	111818
17021	101424
101424	135125
101424	107381
101424	104877
99219	101424
101424	131656
101424	135209
41951	131645
41951	131656
41951	41982
41951	135168
41951	131654
41951	104532
41951	103605
101437	105345
101437	135176
41987	101437
87014	101437
101425	101437
101437	135204
101437	135412
101433	101437
101437	135309
101437	135168
101437	103607
41983	101437
101437	111817
101437	103604
101437	131654
101431	101437
101437	101452
101437	103617
101437	103605
41958	135168
41987	101425
87014	101425
101425	135204
101425	101446
101425	135176
101425	101458
101425	135412
101425	105420
99219	101425
101425	131653
101425	131654
101425	101886
101425	101431
101425	101452
101425	135168
41983	101444
101444	111817
101444	131654
101444	104532
101444	135168
101444	104627
17021	101444
101427	103602
101427	101431
101427	103617
101427	103604
101427	103605
